time,ax,ay,az,atotal
0.00420379638671875,-0.02,0.11,-0.05,0.12
0.011345863342285156,-0.06,0.02,-0.03,0.06
0.022360801696777344,-0.06,-0.03,0.03,0.07
0.03133583068847656,-0.09,-0.07,0.03,0.11
0.08870983123779297,-0.13,-0.09,0.03,0.16
0.08912086486816406,-0.13,-0.14,0.02,0.19
0.08956098556518555,-0.08,-0.15,0.01,0.17
0.08995389938354492,-0.08,-0.13,-0.06,0.16
0.09038376808166504,-0.1,-0.05,-0.11,0.15
0.09120583534240723,-0.11,0.06,-0.08,0.14
0.1011209487915039,-0.14,0.09,-0.05,0.17
0.11133098602294922,-0.17,0.11,-0.04,0.2
0.12218189239501953,-0.19,0.12,-0.02,0.22
0.13118481636047363,-0.19,0.09,-0.04,0.21
0.1897118091583252,-0.21,0.04,-0.04,0.21
0.19016265869140625,-0.2,0.05,0.02,0.2
0.19062089920043945,-0.18,0.06,0.04,0.19
0.1910548210144043,-0.16,0.03,-0.01,0.16
0.1914827823638916,-0.12,0.02,-0.12,0.17
0.1919116973876953,-0.07,0.01,-0.02,0.07
0.2010488510131836,-0.05,0.02,-0.05,0.07
0.2111659049987793,-0.03,-0.02,-0.07,0.07
0.22214889526367188,-0.02,-0.04,-0.09,0.1
0.2311558723449707,-0.05,-0.05,-0.05,0.08
0.2891998291015625,-0.03,-0.02,0.01,0.03
0.28964996337890625,0.01,0.01,0.02,0.02
0.29004478454589844,0.01,0.03,-0.01,0.03
0.2904667854309082,0.03,0.03,-0.03,0.05
0.29085278511047363,0.03,0.0,-0.07,0.07
0.29122400283813477,0.02,-0.01,-0.07,0.07
0.3013458251953125,0.01,0.0,-0.03,0.03
0.3111276626586914,-0.02,0.01,-0.03,0.03
0.3220219612121582,-0.03,0.01,-0.01,0.03
0.33091282844543457,-0.03,0.04,-0.01,0.05
0.3892507553100586,-0.06,0.02,-0.06,0.08
0.38970375061035156,-0.07,-0.01,-0.07,0.09
0.39010000228881836,-0.06,-0.01,-0.05,0.07
0.39055967330932617,-0.05,-0.02,-0.03,0.06
0.39099979400634766,-0.04,0.0,0.0,0.04
0.39142584800720215,-0.05,0.01,0.02,0.05
0.4012918472290039,-0.04,0.0,0.02,0.04
0.4109988212585449,-0.02,-0.02,-0.03,0.04
0.421875,-0.04,-0.02,-0.06,0.07
0.43089985847473145,-0.02,-0.03,-0.03,0.04
0.4890007972717285,0.0,0.0,0.0,0.0
0.48940587043762207,0.03,0.0,0.01,0.03
0.4897909164428711,0.03,-0.01,-0.01,0.03
0.4901847839355469,0.0,-0.01,-0.07,0.07
0.4906148910522461,-0.03,0.01,-0.04,0.05
0.4910438060760498,-0.05,0.03,-0.06,0.08
0.5006887912750244,-0.04,0.04,-0.06,0.08
0.5107207298278809,-0.04,0.0,-0.09,0.09
0.5217018127441406,-0.03,-0.04,-0.08,0.09
0.5307278633117676,-0.02,-0.04,-0.01,0.04
0.5886938571929932,-0.01,-0.04,0.01,0.04
0.5890657901763916,-0.01,-0.04,0.04,0.05
0.5895109176635742,-0.02,-0.02,-0.01,0.03
0.5898618698120117,-0.06,-0.02,-0.01,0.06
0.5902528762817383,-0.06,-0.01,-0.14,0.15
0.5906896591186523,-0.05,0.01,-0.13,0.13
0.6007137298583984,0.01,0.03,-0.07,0.07
0.6107139587402344,0.02,0.06,-0.13,0.14
0.6217467784881592,-0.03,0.0,-0.05,0.05
0.6307506561279297,0.01,-0.01,0.04,0.04
0.6882057189941406,0.03,0.01,0.1,0.1
0.6886558532714844,-0.01,0.02,0.04,0.04
0.6890988349914551,-0.06,-0.05,0.02,0.08
0.6895346641540527,-0.07,-0.06,0.01,0.09
0.6899678707122803,-0.05,-0.09,-0.01,0.1
0.6905088424682617,-0.01,-0.1,-0.02,0.1
0.7005987167358398,-0.01,-0.09,-0.07,0.11
0.7105627059936523,0.03,-0.07,-0.09,0.11
0.7215068340301514,0.03,-0.03,-0.07,0.08
0.7305669784545898,0.01,0.01,-0.07,0.07
0.7881627082824707,-0.04,0.09,-0.1,0.14
0.7885956764221191,-0.06,0.1,-0.08,0.14
0.7890348434448242,-0.07,0.07,-0.07,0.12
0.7894697189331055,-0.06,0.05,-0.08,0.11
0.7898979187011719,-0.04,0.04,-0.06,0.08
0.7903268337249756,-0.02,0.01,-0.03,0.03
0.8004097938537598,0.01,0.0,-0.02,0.02
0.8103978633880615,-0.01,-0.03,-0.05,0.05
0.8214106559753418,0.0,-0.03,-0.09,0.09
0.8304996490478516,0.02,-0.01,0.01,0.02
0.8877158164978027,0.0,0.0,-0.04,0.04
0.8881239891052246,0.0,-0.01,-0.06,0.06
0.8885178565979004,0.0,0.0,-0.1,0.1
0.8889069557189941,0.0,0.03,-0.02,0.03
0.8892917633056641,0.0,0.05,0.0,0.05
0.8902029991149902,-0.02,0.02,0.0,0.02
0.9003987312316895,-0.04,-0.02,-0.03,0.05
0.9102728366851807,-0.07,-0.02,-0.01,0.07
0.9215347766876221,-0.1,0.01,-0.02,0.1
0.9302077293395996,-0.1,0.09,0.01,0.13
0.9878487586975098,-0.11,0.12,-0.08,0.18
0.9882969856262207,-0.05,0.02,-0.09,0.1
0.9887356758117676,-0.02,-0.02,-0.08,0.08
0.9891767501831055,0.01,-0.09,-0.07,0.11
0.9895548820495605,0.02,-0.09,-0.06,0.11
0.9900417327880859,0.02,-0.09,-0.02,0.09
1.0001678466796875,0.0,-0.09,-0.03,0.09
